"mid","sex","level"
"13172188","0","5"
"13178604","-1","5"
"13258021","1","5"
"13258821","1","4"
"13295490","-1","5"
"13297041","-1","5"
"13303317","0","5"
"13306632","-1","5"
"13313003","-1","6"
"13323651","-1","5"
"13324929","-1","4"
"13329082","-1","5"
"13340839","-1","4"
"13350147","1","5"
"13355799","1","5"
"13356195","-1","5"
"13356906","-1","5"
"13358610","-1","5"
"13364226","-1","5"
"13367247","-1","5"
"13388754","-1","6"
"13393943","-1","5"
"13394419","-1","5"
"13407496","-1","5"
"13410472","-1","5"
"13423476","-1","5"
"13424850","-1","5"
"13429886","-1","5"
"13437903","-1","5"
"13447380","0","5"
"13448278","1","5"
"13466340","-1","5"
"13468477","-1","5"
"13468733","-1","5"
"13489794","-1","4"
"13494362","1","5"
"13498935","-1","4"
"13510130","0","4"
"13513242","-1","5"
"13517965","-1","4"
"13523791","-1","5"
"13523999","0","5"
"13529423","-1","5"
"13548670","-1","4"
"13562955","1","5"
"13576903","-1","5"
"13588679","0","5"
"13594043","-1","5"
"13596815","-1","5"
"13604510","-1","5"
"13616410","-1","5"
"13627503","1","5"
"13644072","-1","5"
"13660041","-1","5"
"13666598","-1","5"
"13673341","-1","5"
"13686718","0","5"
"13688523","-1","5"
"13704430","-1","4"
"13710781","-1","5"
"13713741","1","4"
"13714251","-1","5"
"13717248","-1","5"
"13719498","-1","5"
"13733298","1","5"
"13742921","0","5"
"13763090","-1","4"
"13771305","-1","5"
"13779624","1","5"
"13788191","-1","5"
"13794333","-1","5"
"13799360","0","5"
"13804102","-1","4"
"13805460","-1","5"
"13814375","0","6"
"13819308","-1","5"
"13827197","-1","4"
"13840140","-1","5"
"13840312","-1","4"
"13869991","-1","5"
"13889446","-1","5"
"13890448","-1","5"
"13903671","-1","5"
"13904996","-1","5"
"13910327","-1","5"
"13913998","-1","5"
"13923177","-1","5"
"13929273","-1","5"
"13930487","-1","6"
"13935988","0","5"
"13948451","-1","5"
"13954320","-1","4"
"13954526","-1","5"
"13956420","-1","5"
"13961053","-1","5"
"13993029","-1","5"
"13993324","-1","4"
"13994713","1","6"
"13995034","-1","5"
"14000606","-1","4"
"14001929","1","5"
"14004886","-1","5"
"14007730","1","5"
"14009036","-1","5"
"14009194","-1","5"
"14031492","-1","4"
"14039741","-1","4"
"14090281","-1","5"
"14091574","-1","5"
"14099951","-1","3"
"14100829","-1","5"
"14104128","0","5"
"14104529","1","5"
"14106742","0","5"
"14114674","-1","4"
"14119035","-1","5"
"14121196","0","3"
"14122350","-1","5"
"14147625","-1","3"
"14149015","1","5"
"14151953","-1","4"
"14190928","-1","5"
"14190971","-1","5"
"14206331","-1","5"
"14231757","-1","4"
"14256833","1","6"
"14260213","-1","5"
"14262978","-1","5"
"14288560","1","5"
"14293175","-1","5"
"14300840","0","5"
"14304676","-1","5"
"14304695","-1","5"
"14309188","-1","5"
"14310452","-1","3"
"14325665","-1","5"
"14326117","-1","5"
"14348574","-1","4"
"14367533","-1","4"
"14400334","1","5"
"14407317","-1","5"
"14429127","-1","6"
"14446978","1","5"
"14456135","-1","4"
"14468240","1","5"
"14476623","-1","5"
"14479477","-1","5"
"14494750","-1","5"
"14498654","-1","5"
"14512335","-1","5"
"14522342","-1","5"
"14533817","-1","5"
"14542253","-1","5"
"14558551","-1","5"
"14569135","-1","5"
"14572870","-1","5"
"14581571","1","6"
"14594689","-1","5"
"14604291","-1","5"
"14611015","-1","5"
"14616781","-1","5"
"14631652","-1","4"
"14645125","-1","5"
"14674570","-1","5"
"14676470","1","5"
"14682217","-1","5"
"14688945","-1","5"
"14711298","-1","4"
"14727359","1","5"
"14744465","-1","5"
"14784366","-1","4"
"14787809","-1","5"
"14806504","-1","5"
"14807791","-1","5"
"14813315","-1","5"
"14815876","-1","5"
"14816584","-1","4"
"14822726","-1","5"
"14829864","-1","5"
"14833848","-1","5"
"14836226","-1","5"
"14845400","1","5"
"14852185","1","4"
"14858312","-1","5"
"14859688","-1","5"
"14873132","-1","5"
"14885776","-1","3"
"14888114","-1","5"
"14905976","-1","3"
"14917240","-1","5"
"14919008","-1","5"
"14922335","-1","5"
"14928620","-1","5"
"14936001","-1","5"
"14953788","-1","5"
"14963054","-1","5"
"14966108","-1","5"
"14975536","-1","3"
"14998708","-1","5"
"15011938","-1","5"
"15089326","1","5"
"15109782","1","5"
"15127880","1","5"
"15131246","1","5"
"15148464","-1","5"
"15149252","-1","5"
"15152788","-1","5"
"15160163","-1","5"
"15162570","-1","4"
"15165192","-1","5"
"15174966","-1","5"
"15180981","-1","5"
"15183343","-1","5"
"15217207","-1","5"
"15227080","-1","5"
"15238245","-1","5"
"15240968","-1","5"
"15246642","-1","5"
"15252541","-1","5"
"15255054","-1","6"
"15282787","-1","5"
"15285910","-1","4"
"15294194","-1","5"
"15295592","-1","5"
"15320446","-1","4"
"15325371","-1","5"
"15329231","-1","5"
"15332544","-1","5"
"15336784","-1","5"
"15348808","-1","5"
"15349888","-1","5"
"15359156","0","5"
"15365564","-1","5"
"15377706","-1","5"
"15395458","-1","6"
"15405931","1","5"
"15409172","-1","5"
"15429956","-1","5"
"15451769","1","5"
"15455779","-1","5"
"15455884","-1","3"
"15463313","-1","5"
"15472744","1","5"
"15484391","-1","5"
"15496308","1","5"
"15559018","-1","4"
"15562895","-1","5"
"15565321","1","5"
"15587365","-1","5"
"15590081","-1","4"
"15590347","1","5"
"15616755","-1","5"
"15652149","-1","5"
"15660561","-1","5"
"15662594","-1","4"
"15701344","1","5"
"15707568","-1","5"
"15746586","-1","5"
"15747764","1","5"
"15750244","-1","4"
"15814957","-1","5"
"15821241","-1","4"
"15837285","-1","5"
"15843778","-1","5"
"15848318","-1","5"
"15859394","0","5"
"15863845","-1","4"
"15884200","-1","5"
"15907310","-1","5"
"15914123","1","5"
"15924530","1","4"
"15943002","0","5"
"15956166","-1","6"
"15960931","-1","5"
"15984299","1","5"
"15989674","-1","5"
"16002753","0","4"
"16013400","-1","5"
"16020854","-1","5"
"16032069","1","5"
"16045074","-1","5"
"16050539","-1","5"
"16060217","0","5"
"16061102","-1","5"
"16062228","-1","4"
"16083186","1","5"
"16083407","-1","4"
"16089340","0","5"
"16093367","1","6"
"16111116","-1","5"
"16126144","-1","5"
"16146337","-1","5"
"16157119","1","5"
"16163824","-1","5"
"16168366","-1","4"
"16190221","-1","5"
"16226212","-1","4"
"16232131","-1","5"
"16232486","-1","4"
"16264875","-1","4"
"16265208","-1","5"
"16273475","-1","4"
"16311563","-1","4"
"16312911","-1","5"
"16323542","1","5"
"16355312","-1","5"
"16364016","1","4"
"16394783","1","5"
"16436747","-1","5"
"16440471","-1","5"
"16442821","-1","5"
"16450719","-1","4"
"16458966","-1","5"
"16476086","1","5"
"16497886","1","5"
"16501558","-1","5"
"16509073","-1","5"
"16509921","-1","5"
"16511452","-1","5"
"16523181","-1","5"
"16531317","-1","5"
"16532091","-1","4"
"16566465","0","5"
"16567160","-1","5"
"16571264","-1","5"
"16573525","-1","4"
"16586057","-1","5"
"16587601","0","5"
"16592666","-1","4"
"16620134","0","5"
"16623085","-1","5"
"16625326","-1","5"
"16654162","-1","5"
"16663207","-1","4"
"16663867","-1","5"
"16674890","-1","5"
"16756539","1","6"
"16770873","-1","5"
"16810831","-1","5"
"16817433","-1","5"
"16836271","1","5"
"16857421","-1","4"
"16863169","-1","6"
"16873148","-1","4"
"16900013","-1","4"
"16903811","-1","5"
"16951421","-1","5"
"16970751","-1","5"
"16971709","1","5"
"16972123","-1","5"
"16983127","-1","5"
"16993470","-1","4"
"16994090","-1","5"
"17011613","1","5"
"17022374","-1","5"
"17022543","0","5"
"17046133","-1","4"
"17047469","-1","5"
"17051928","-1","4"
"17056531","0","4"
"17066210","-1","4"
"17096978","-1","5"
"17100390","-1","4"
"17100817","-1","4"
"17104451","-1","4"
"17177569","-1","5"
"17203656","-1","5"
"17225442","-1","4"
"17282896","-1","4"
"17283512","-1","5"
"17302995","-1","4"
"17326279","-1","5"
"17335225","0","4"
"17345082","-1","5"
"17356343","1","6"
"17380082","-1","4"
"17389636","0","5"
"17392784","-1","5"
"17396611","-1","5"
"17408573","-1","5"
"17417295","-1","5"
"17447043","-1","5"
"17447650","-1","4"
"17451455","-1","5"
"17457306","-1","5"
"17458032","1","5"
"17479485","0","5"
"17492861","0","5"
"17494855","1","4"
"17523937","-1","4"
"17524659","-1","5"
"17542315","-1","5"
"17542448","-1","5"
"17555136","-1","2"
"17560164","-1","4"
"17564129","-1","3"
"17569022","-1","5"
"17579812","-1","4"
"17594705","-1","3"
"17612037","-1","4"
"17615161","0","5"
"17651978","-1","5"
"17658421","-1","5"
"17659470","1","5"
"17666863","-1","5"
"17671404","0","5"
"17672666","-1","4"
"17689416","-1","5"
"17694304","-1","5"
"17718998","-1","3"
"17738382","-1","5"
"17739124","-1","4"
"17753992","-1","5"
"17779717","-1","4"
"17825453","-1","6"
"17830350","-1","5"
"17831029","-1","5"
"17845659","-1","4"
"17851208","-1","5"
"17877959","-1","4"
"17910590","-1","5"
"17918766","-1","5"
"17931042","-1","4"
"17931409","-1","5"
"17938326","-1","4"
"17967735","-1","5"
"17973973","-1","5"
"17994933","-1","5"
"18016252","-1","3"
"18032095","0","5"
"18052265","-1","5"
"18060732","-1","4"
"18062453","-1","5"
"18068365","0","4"
"18105365","-1","5"
"18127034","1","5"
"18129664","-1","5"
"18135090","-1","5"
"18148849","-1","5"
"18168569","-1","5"
"18176824","-1","5"
"18179805","-1","5"
"18182150","-1","5"
"18186793","-1","5"
"18203189","-1","5"
"18220032","-1","5"
"18224901","-1","4"
"18241921","1","5"
"18252427","-1","5"
"18257522","1","5"
"18267122","-1","5"
"18275586","-1","5"
"18276759","-1","5"
"18277998","-1","5"
"18293684","-1","5"
"18323176","-1","5"
"18323322","-1","5"
"18335455","-1","6"
"18387201","-1","5"
"18390014","-1","6"
"18404287","-1","4"
"18404837","-1","4"
"18425184","0","5"
"18429636","1","6"
"18475388","-1","4"
"18479061","-1","3"
"18482466","0","5"
"18516563","-1","4"
"18559114","1","5"
"18569284","1","4"
"18604927","-1","5"
"18606573","-1","5"
"18607054","0","4"
"18618777","-1","5"
"18647051","-1","5"
"18647117","-1","4"
"18648164","-1","5"
"18654983","-1","5"
"18669548","-1","5"
"18680655","0","4"
"18693167","0","5"
"18724074","-1","4"
"18730933","-1","5"
"18749958","-1","5"
"18751493","-1","2"
"18756469","-1","4"
"18758741","-1","4"
"18760053","0","5"
"18767189","0","5"
"18770921","1","4"
"18795681","-1","5"
"18802440","-1","5"
"18835737","-1","4"
"18877625","-1","5"
"18900940","-1","4"
"18943934","-1","5"
"18947168","1","5"
"18965452","1","5"
"18978016","-1","5"
"18982860","-1","5"
"18984672","-1","5"
"18988799","-1","4"
"19009337","-1","5"
"19015259","-1","5"
"19023763","-1","5"
"19033390","0","4"
"19037441","-1","3"
"19053734","-1","5"
"19073558","1","4"
"19092016","1","4"
"19092762","0","5"
"19116066","-1","5"
"19117140","-1","4"
"19145567","-1","5"
"19171407","-1","5"
"19171753","-1","5"
"19183292","-1","4"
"19184488","-1","3"
"19184609","1","6"
"19194219","-1","5"
"19204172","-1","4"
"19218934","-1","5"
"19219225","-1","5"
"19226257","0","5"
"19226399","1","5"
"19250565","1","5"
"19250796","-1","4"
"19252554","-1","4"
"19259769","-1","5"
"19263506","-1","5"
"19281535","0","4"
"19282877","-1","5"
"19291387","-1","4"
"19309267","-1","5"
"19315816","-1","4"
"19332424","1","5"
"19382229","-1","5"
"19383106","-1","4"
"19394245","-1","4"
"19405287","-1","5"
"19417797","-1","5"
"19424629","1","5"
"19424738","-1","5"
"19426692","-1","4"
"19443057","-1","5"
"19525535","-1","5"
"19525612","0","5"
"19531279","-1","5"
"19569838","-1","4"
"19584370","-1","4"
"19599680","-1","5"
"19605937","-1","5"
"19615775","-1","5"
"19616971","-1","5"
"19635391","-1","3"
"19649441","-1","5"
"19676905","-1","4"
"19679722","-1","5"
"19686852","-1","5"
"19688053","-1","3"
"19691086","-1","5"
"19700043","-1","5"
"19722324","-1","5"
"19731325","-1","5"
"19734848","1","5"
"19736268","-1","5"
"19751906","0","5"
"19757849","-1","5"
"19794582","-1","5"
"19839105","-1","2"
"19842108","-1","5"
"19842529","-1","5"
"19892256","-1","5"
"19907634","1","5"
"19908252","-1","3"
"19909842","-1","4"
"19924748","0","4"
"19932728","1","5"
"19939611","-1","4"
"19948592","-1","5"
"19951492","-1","4"
"19966478","-1","5"
"19981478","-1","5"
"19988465","-1","4"
"20003472","-1","5"
"20010359","-1","5"
"20038186","1","5"
"20085568","0","5"
"20085788","1","5"
"20092155","-1","5"
"20111767","-1","5"
"20177878","-1","5"
"20202776","-1","5"
"20223416","-1","5"
"20264957","-1","5"
"20265960","-1","4"
"20274343","-1","5"
"20275174","-1","4"
"20276582","-1","5"
"20320548","-1","5"
"20325114","-1","3"
"20342730","-1","5"
"20360149","-1","5"
"20360845","1","4"
"20374099","-1","5"
"20375521","-1","5"
"20397699","1","5"
"20419358","-1","5"
"20455356","-1","5"
"20462771","-1","5"
"20470737","-1","4"
"20486116","-1","4"
"20501011","-1","5"
"20519976","-1","5"
"20523412","0","5"
"20538026","-1","5"
"20553813","1","5"
"20555043","-1","5"
"20560294","-1","4"
"20573434","1","5"
"20585168","-1","4"
"20586830","-1","5"
"20603910","0","5"
"20606530","-1","3"
"20612768","1","6"
"20614793","0","4"
"20625904","0","4"
"20626061","-1","5"
"20626696","-1","5"
"20627287","-1","5"
"20646055","1","5"
"20661342","-1","4"
"20666527","1","5"
"20688090","-1","4"
"20696207","-1","2"
"20697309","-1","5"
"20733070","-1","5"
"20733784","-1","4"
"20734320","-1","5"
"20750039","-1","4"
"20766667","-1","5"
"20819914","-1","5"
"20849916","-1","4"
"20855623","-1","6"
"20879757","1","5"
"20886367","1","5"
"20925030","-1","5"
"20925797","-1","5"
"20937365","-1","3"
"20937489","-1","5"
"20950108","-1","5"
"20970767","-1","5"
"20980613","-1","5"
"20993919","-1","4"
"21000352","-1","5"
"21031915","-1","5"
"21048262","1","5"
"21053977","0","5"
"21120887","-1","5"
"21132327","-1","5"
"21139066","-1","5"
"21148421","-1","4"
"21161260","-1","4"
"21162168","-1","4"
"21169835","-1","4"
"21173415","-1","5"
"21177357","1","5"
"21195258","-1","5"
"21219107","-1","5"
"21231630","-1","5"
"21243276","1","5"
"21255413","-1","5"
"21275463","1","5"
"21278448","-1","3"
"21280921","-1","5"
"21286513","-1","5"
"21300070","-1","3"
"21305658","1","4"
"21307321","1","5"
"21331736","-1","4"
"21353315","-1","5"
"21363161","-1","5"
"21365137","-1","5"
"21374950","0","5"
"21433018","-1","5"
"21451910","1","5"
"21453883","-1","5"
"21458492","-1","5"
"21471098","1","5"
"21505133","-1","4"
"21506948","-1","5"
"21512341","-1","5"
"21515265","-1","5"
"21523849","-1","5"
"21526919","-1","5"
"21533326","-1","5"
"21541323","-1","5"
"21545877","-1","5"
"21565524","-1","5"
"21565706","0","5"
"21570742","-1","5"
"21588409","-1","5"
"21591515","0","5"
"21593657","1","5"
"21601055","-1","5"
"21613400","0","5"
"21649364","-1","4"
"21651423","-1","5"
"21658840","-1","4"
"21671273","-1","5"
"21685233","1","5"
"21706204","0","5"
"21709427","-1","5"
"21716809","0","5"
"21721327","-1","5"
"21732508","-1","4"
"21735912","-1","4"
"21741634","-1","5"
"21753050","-1","3"
"21777470","-1","5"
"21807835","-1","4"
"21848582","0","5"
"21853033","-1","5"
"21863845","-1","5"
"21864844","-1","3"
"21884201","-1","4"
"21894577","-1","4"
"21914212","-1","5"
"21922585","1","5"
"21938217","0","5"
"21970807","1","4"
"21979615","-1","4"
"22009182","-1","5"
"22012155","-1","5"
"22023972","-1","4"
"22032788","-1","4"
"22048359","-1","5"
"22058084","-1","5"
"22076666","-1","5"
"22077812","1","5"
"22108820","-1","5"
"22139375","0","5"
"22140815","1","5"
"22160011","-1","5"
"22161999","-1","5"
"22162239","0","5"
"22165259","-1","5"
"22173244","-1","5"
"22207792","0","5"
"22218599","1","5"
"22226640","-1","5"
"22229903","-1","5"
"22230996","-1","3"
"22237787","-1","5"
"22239070","0","4"
"22240774","-1","5"
"22247551","-1","5"
"22257655","-1","5"
"22258862","0","5"
"22266455","-1","5"
"22286561","-1","4"
"22304611","-1","5"
"22310532","-1","5"
"22320400","-1","5"
"22344234","0","5"
"22344748","-1","4"
"22353895","-1","5"
"22357244","-1","5"
"22364145","-1","5"
"22368756","-1","5"
"22372112","-1","5"
"22374002","1","5"
"22389534","-1","5"
"22392406","-1","5"
"22394616","-1","5"
"22411337","-1","5"
"22432114","-1","5"
"22435016","-1","5"
"22455587","-1","5"
"22468121","-1","4"
"22469405","-1","3"
"22487703","-1","5"
"22499296","-1","5"
"22504389","-1","5"
"22505916","-1","5"
"22508930","-1","4"
"22509067","-1","5"
"22542563","-1","5"
"22571987","-1","5"
"22572939","-1","5"
"22578175","1","5"
"22600255","-1","4"
"22607111","-1","5"
"22615227","1","5"
"22620910","-1","5"
"22658209","-1","5"
"22659877","-1","5"
"22678629","-1","5"
"22687878","1","5"
"22731621","-1","5"
"22740942","-1","5"
"22751263","-1","4"
"22776297","-1","5"
"22778019","-1","5"
"22787582","1","5"
"22793744","-1","4"
"22804474","-1","4"
"22807793","-1","5"
"22815274","-1","3"
"22821941","-1","3"
"22822629","-1","5"
"22840488","-1","5"
"22856755","0","4"
"22939031","-1","5"
"22939515","-1","5"
"22941241","-1","5"
"22950052","1","5"
"22960446","-1","5"
"22962914","0","5"
"22977376","-1","5"
"23001101","-1","4"
"23007883","-1","5"
"23020991","-1","5"
"23026751","-1","4"
"23033218","-1","5"
"23035669","-1","5"
"23036143","-1","4"
"23036291","-1","5"
"23074510","0","5"
"23085974","1","5"
"23088092","1","5"
"23093556","-1","5"
"23100662","-1","5"
"23104477","1","6"
"23112510","-1","5"
"23113313","0","5"
"23113844","1","5"
"23114408","-1","4"
"23125332","-1","5"
"23134151","-1","5"
"23151735","0","5"
"23163576","0","5"
"23164753","-1","4"
"23166730","0","5"
"23179028","-1","3"
"23185011","0","5"
"23196077","-1","5"
"23209963","-1","5"
"23228444","-1","3"
"23232120","-1","5"
"23241714","1","5"
"23271246","-1","5"
"23282620","-1","5"
"23290169","1","5"
"23301380","1","6"
"23306066","-1","5"
"23314083","-1","4"
"23315313","-1","5"
"23322282","-1","5"
"23334907","-1","5"
"23334988","1","3"
"23374793","-1","5"
"23377292","-1","5"
"23395305","-1","5"
"23396531","1","5"
"23396661","1","5"
"23419045","-1","4"
"23421763","-1","5"
"23429747","-1","5"
"23450166","-1","5"
"23460824","-1","5"
"23467730","-1","5"
"23476589","-1","5"
"23480301","-1","4"
"23494299","-1","5"
"23499696","1","5"
"23514316","-1","5"
"23588272","-1","4"
"23609671","-1","4"
"23614944","-1","5"
"23617754","-1","5"
"23633773","0","5"
"23645624","-1","4"
"23647606","1","5"
"23656541","-1","5"
"23660615","1","5"
"23661049","-1","5"
"23698679","-1","4"
"23702116","-1","5"
"23709307","-1","4"
"23712518","-1","4"
"23724880","-1","5"
"23735343","-1","5"
"23737080","1","5"
"23752288","-1","4"
"23755481","-1","5"
"23773642","-1","5"
"23789004","-1","4"
"23814572","-1","4"
"23833321","-1","3"
"23860663","-1","5"
"23866890","0","5"
"23906338","0","5"
"23910529","-1","5"
"23917093","-1","5"
"23920796","-1","5"
"23923357","-1","4"
"23928350","-1","5"
"23966096","-1","4"
"23988241","-1","5"
"23988638","-1","5"
"24033594","-1","5"
"24049856","-1","5"
"24050145","1","4"
"24054233","-1","5"
"24058665","-1","5"
"24065441","-1","5"
"24067787","1","5"
"24068542","-1","4"
"24074252","-1","4"
"24077579","-1","5"
"24091739","-1","5"
"24104339","-1","5"
"24134890","-1","5"
"24150805","0","3"
"24166681","1","5"
"24168846","-1","4"
"24176389","-1","5"
"24185576","-1","4"
"24191021","1","5"
"24195593","-1","5"
"24195798","-1","5"
"24198220","-1","5"
"24218742","-1","5"
"24225265","-1","4"
"24275618","-1","5"
"24281945","-1","5"
"24299808","-1","5"
"24334310","0","5"
"24352102","-1","4"
"24363182","-1","5"
"24365539","-1","5"
"24387030","1","5"
"24388919","0","5"
"24409048","1","5"
"24410089","-1","5"
"24414695","-1","5"
"24441780","-1","5"
"24442170","1","5"
"24443018","-1","5"
"24448960","-1","5"
"24458999","0","5"
"24469204","1","5"
"24474765","1","5"
"24482463","-1","4"
"24490270","-1","5"
"24503789","-1","5"
"24520494","0","5"
"24523611","-1","5"
"24549206","-1","5"
"24551513","-1","5"
"24574069","1","5"
"24598944","0","5"
"24641128","-1","5"
"24642905","1","5"
"24652615","-1","4"
"24671260","-1","5"
"24722483","-1","5"
"24732107","1","5"
"24748716","-1","5"
"24764137","-1","4"
"24764507","-1","5"
"24766381","-1","5"
"24781807","-1","5"
"24786720","0","5"
"24793203","1","4"
"24816874","-1","4"
"24818071","-1","4"
"24842545","-1","5"
"24898126","-1","5"
"24906576","1","5"
"24922610","-1","5"
"24938048","-1","4"
"24945491","1","4"
"24948079","-1","5"
"24966599","0","5"
"24980449","-1","5"
"24992039","-1","5"
"25071227","-1","5"
"25074679","-1","5"
"25096544","-1","3"
"25106991","-1","5"
"25157787","1","5"
"25180580","1","5"
"25182031","-1","5"
"25192014","-1","5"
"25232975","-1","5"
"25266292","-1","4"
"25289172","-1","5"
"25305027","1","5"
"25320470","1","4"
"25323056","-1","5"
"25339027","-1","5"
"25356924","-1","4"
"25380470","-1","5"
"25413715","-1","5"
"25413929","-1","5"
"25425980","0","5"
"25426041","-1","5"
"25513578","-1","4"
"25525966","-1","4"
"25586154","-1","5"
"25625971","-1","4"
"25627789","-1","5"
"25635610","-1","5"
"25639231","-1","5"
"25660684","1","4"
"25662417","-1","4"
"25667916","-1","5"
"25677966","-1","5"
"25693056","-1","4"
"25695538","-1","5"
"25717613","-1","4"
